act,song,speaker,line
The Vengeance Saga,600 Strike,Poseidon,You released my storm when you opened that bag
The Vengeance Saga,600 Strike,Poseidon,Blocked your one way home
The Vengeance Saga,600 Strike,Poseidon,Now you'll never get back
The Vengeance Saga,600 Strike,Odysseus,You're goin' to call off that storm
The Vengeance Saga,600 Strike,Poseidon,Or what? You can't kill me
The Vengeance Saga,600 Strike,Odysseus,Exactly
The Vengeance Saga,600 Strike,Poseidon,Wait
The Vengeance Saga,600 Strike,Poseidon,"Wait, ahh"
The Vengeance Saga,600 Strike,Poseidon,Ugh
The Vengeance Saga,600 Strike,Odysseus,How does it feel to be helpless? (Argh)
The Vengeance Saga,600 Strike,Poseidon,How does it feel to be helpless? (Argh)
The Vengeance Saga,600 Strike,Odysseus,How does it feel to know pain? (Ugh)
The Vengeance Saga,600 Strike,Poseidon,How does it feel to know pain? (Ugh)
The Vengeance Saga,600 Strike,Odysseus,I watched my friends die in horror (Ah-ah)
The Vengeance Saga,600 Strike,Poseidon,I watched my friends die in horror (Ah-ah)
The Vengeance Saga,600 Strike,Odysseus,Crying as they were all slain (Ugh)
The Vengeance Saga,600 Strike,Poseidon,Crying as they were all slain (Ugh)
The Vengeance Saga,600 Strike,Odysseus,I heard their final moments (Argh)
The Vengeance Saga,600 Strike,Poseidon,I heard their final moments (Argh)
The Vengeance Saga,600 Strike,Odysseus,Calling their captain in vain (Ugh)
The Vengeance Saga,600 Strike,Poseidon,Calling their captain in vain (Ugh)
The Vengeance Saga,600 Strike,Odysseus,Look what you turned me into (Ah-ah)
The Vengeance Saga,600 Strike,Poseidon,Look what you turned me into (Ah-ah)
The Vengeance Saga,600 Strike,Odysseus,"Look what we've become (Ugh, enough)"
The Vengeance Saga,600 Strike,Poseidon,"Look what we've become (Ugh, enough)"
The Vengeance Saga,600 Strike,Odysseus,All of the pain that I've been through (Stop)
The Vengeance Saga,600 Strike,Poseidon,All of the pain that I've been through (Stop)
The Vengeance Saga,600 Strike,Odysseus,Haven't I suffered enough? (Stop)
The Vengeance Saga,600 Strike,Poseidon,Haven't I suffered enough? (Stop)
The Vengeance Saga,600 Strike,Odysseus,You didn't stop when I begged you
The Vengeance Saga,600 Strike,Poseidon,You didn't stop when I begged you
The Vengeance Saga,600 Strike,Odysseus,Told me to close my heart (You)
The Vengeance Saga,600 Strike,Poseidon,Told me to close my heart (You)
The Vengeance Saga,600 Strike,Odysseus,You said the world was dark (Monster)
The Vengeance Saga,600 Strike,Poseidon,You said the world was dark (Monster)
The Vengeance Saga,600 Strike,Odysseus,Didn't you say that ruthlessness is mercy upon our—
The Vengeance Saga,600 Strike,Poseidon,Didn't you say that ruthlessness is mercy upon our—
The Vengeance Saga,600 Strike,Poseidon,"Alright, please"
The Vengeance Saga,600 Strike,Poseidon,After everything you've done
The Vengeance Saga,600 Strike,Poseidon,How will you sleep at night?
The Vengeance Saga,600 Strike,Odysseus,Next to my wife
The Ithaca Saga,The Challenge,Penelope,I'm supposed to choose a suitor to wear the crown
The Ithaca Saga,The Challenge,Penelope,I said I would choose as soon as I weave this shroud
The Ithaca Saga,The Challenge,Penelope,They don't know
The Ithaca Saga,The Challenge,Penelope,That every night
The Ithaca Saga,The Challenge,Penelope,I unthread all the work I've done
The Ithaca Saga,The Challenge,Penelope,Cause I'd rather lie Than allow them to think they've won
The Ithaca Saga,The Challenge,Penelope,Though I never thought I would resort to this
The Ithaca Saga,The Challenge,Penelope,Just know I'll be here
The Ithaca Saga,The Challenge,Penelope,Though I don't know how much longer I'll last
The Ithaca Saga,The Challenge,Penelope,Since we saw that storm
The Ithaca Saga,The Challenge,Penelope,And though it was so close to our kingdom
The Ithaca Saga,The Challenge,Penelope,It was far from the norm
The Ithaca Saga,The Challenge,Penelope,Unless
The Ithaca Saga,The Challenge,Penelope,"Oh, could it be some kind of sign"
The Ithaca Saga,The Challenge,Penelope,That my world is all about to change?
The Ithaca Saga,The Challenge,Penelope,Is it finally time for the challenge I arranged?
The Ithaca Saga,The Challenge,Penelope,Though I never thought that it would come to this
The Ithaca Saga,The Challenge,Penelope,Just know I'll be here buying you time
The Ithaca Saga,The Challenge,Suitors,"Time is fleeting, it's running out"
The Ithaca Saga,The Challenge,Suitors,Time to be the man of the house (Penelope)
The Ithaca Saga,The Challenge,Penelope,Oh! Buying you time
The Ithaca Saga,The Challenge,Suitors,"Time is fleeting, it's running out"
The Ithaca Saga,The Challenge,Suitors,Time to be the man of the house (Penelope)
The Ithaca Saga,The Challenge,Penelope,Whoever can string my husband's old bow
The Ithaca Saga,The Challenge,Penelope,And shoot through 12 axes cleanly
The Ithaca Saga,The Challenge,Penelope,"Will be the new king, sit down at the throne"
The Ithaca Saga,The Challenge,Penelope,And rule with me as their queen
The Ithaca Saga,The Challenge,Penelope,Let the arrow fly
The Ithaca Saga,The Challenge,Penelope,Once you know that your aim is true
The Ithaca Saga,The Challenge,Penelope,Cause I'd rather die than grow old without the best of you
The Ithaca Saga,The Challenge,Penelope,Though I never thought that these would be the lengths we'd go for love
The Ithaca Saga,The Challenge,Penelope,I would not have it any other way
The Ithaca Saga,The Challenge,Penelope,And though I never thought that it would end like this
The Ithaca Saga,The Challenge,Penelope,"Just know, I'll be here"
The Ithaca Saga,The Challenge,Penelope,"Waiting, waiting"
The Ithaca Saga,The Challenge,Suitors,Penelope
The Ithaca Saga,The Challenge,Penelope,"Waiting, waiting"
The Ithaca Saga,The Challenge,Suitors,Penelope
The Ithaca Saga,The Challenge,Penelope,"Waiting, waiting"
The Ithaca Saga,The Challenge,Penelope,Oh
The Ithaca Saga,Hold Them Down,Antinuous,"Screw this competition, we've been here for hours"
The Ithaca Saga,Hold Them Down,Antinuous,"None of us can string this, we don't?have?the power"
The Ithaca Saga,Hold Them Down,Antinuous,"Screw this?damn challenge, no more delays"
The Ithaca Saga,Hold Them Down,Antinuous,Can't you?guys see we're being played?
The Ithaca Saga,Hold Them Down,Antinuous,This is how they
The Ithaca Saga,Hold Them Down,Antinuous,Hold us down while the throne gets colder
The Ithaca Saga,Hold Them Down,Suitors,Hold us down while the throne gets colder
The Ithaca Saga,Hold Them Down,Antinuous,Hold us down while we slowly age
The Ithaca Saga,Hold Them Down,Suitors,Hold us down while we slowly age
The Ithaca Saga,Hold Them Down,Antinuous,Hold us down while the boy gets bolder
The Ithaca Saga,Hold Them Down,Suitors,Hold us down while the boy gets bolder
The Ithaca Saga,Hold Them Down,Antinuous,Where the hell is our pride and our rage?
The Ithaca Saga,Hold Them Down,Suitors,Where the hell is our pride and our rage?
The Ithaca Saga,Hold Them Down,Antinuous,"Here and now, there's a chance for action"
The Ithaca Saga,Hold Them Down,Suitors,"Here and now, there's a chance for action"
The Ithaca Saga,Hold Them Down,Antinuous,"Here and now, we can take control"
The Ithaca Saga,Hold Them Down,Suitors,"Here and now, we can take control"
The Ithaca Saga,Hold Them Down,Antinuous,"Here and now, burn it down to ashes"
The Ithaca Saga,Hold Them Down,Suitors,"Here and now, burn it down to ashes"
The Ithaca Saga,Hold Them Down,Antinuous,Channel the fire inside your soul
The Ithaca Saga,Hold Them Down,Suitors,Channel the fire inside your soul
The Ithaca Saga,Hold Them Down,Antinuous,Hold us down
The Ithaca Saga,Hold Them Down,Suitors,Hold us down
The Ithaca Saga,Hold Them Down,Antinuous,While the throne gets colder
The Ithaca Saga,Hold Them Down,Suitors,While the throne gets colder
The Ithaca Saga,Hold Them Down,Antinuous,Hold us down
The Ithaca Saga,Hold Them Down,Suitors,Hold us down
The Ithaca Saga,Hold Them Down,Antinuous,While we slowly age
The Ithaca Saga,Hold Them Down,Suitors,While we slowly age
The Ithaca Saga,Hold Them Down,Antinuous,Hold us down
The Ithaca Saga,Hold Them Down,Suitors,Hold us down
The Ithaca Saga,Hold Them Down,Antinuous,While the boy gets bolder
The Ithaca Saga,Hold Them Down,Suitors,While the boy gets bolder
The Ithaca Saga,Hold Them Down,Antinuous,Where the hell is our pride and our rage?
The Ithaca Saga,Hold Them Down,Suitors,Where the hell is our pride and our rage?
The Ithaca Saga,Hold Them Down,Antinuous,Here and now
The Ithaca Saga,Hold Them Down,Suitors,Here and now
The Ithaca Saga,Hold Them Down,Antinuous,There's a chance for action
The Ithaca Saga,Hold Them Down,Suitors,There's a chance for action
The Ithaca Saga,Hold Them Down,Antinuous,Here and now
The Ithaca Saga,Hold Them Down,Suitors,Here and now
The Ithaca Saga,Hold Them Down,Antinuous,We can take control
The Ithaca Saga,Hold Them Down,Suitors,We can take control
The Ithaca Saga,Hold Them Down,Antinuous,Here and now
The Ithaca Saga,Hold Them Down,Suitors,Here and now
The Ithaca Saga,Hold Them Down,Antinuous,Burn it down to ashes
The Ithaca Saga,Hold Them Down,Suitors,Burn it down to ashes
The Ithaca Saga,Hold Them Down,Antinuous,Channel the fire inside your soul
The Ithaca Saga,Hold Them Down,Suitors,Channel the fire inside your soul
The Ithaca Saga,Hold Them Down,Antinuous,Haven't you noticed who's missing?
The Ithaca Saga,Hold Them Down,Antinuous,Don't you know the prince is not around
The Ithaca Saga,Hold Them Down,Antinuous,I heard he's on a diplomatic mission
The Ithaca Saga,Hold Them Down,Antinuous,"And I heard today he comes back to town, so"
The Ithaca Saga,Hold Them Down,Antinuous,I say we gather near the beaches
The Ithaca Saga,Hold Them Down,Antinuous,I say we wait 'til he arrives
The Ithaca Saga,Hold Them Down,Antinuous,"Then, when he docks his ship, we can breach it"
The Ithaca Saga,Hold Them Down,Antinuous,"Let us leave now, today we can strike and"
The Ithaca Saga,Hold Them Down,Antinuous,Hold him down 'til the boy stops shaking
The Ithaca Saga,Hold Them Down,Suitors,Hold him down 'til the boy stops shaking
The Ithaca Saga,Hold Them Down,Antinuous,Hold him down while I slit his throat
The Ithaca Saga,Hold Them Down,Suitors,Hold him down while I slit his throat
The Ithaca Saga,Hold Them Down,Antinuous,"Hold him down while I slowly break his pride, his trust, his faith, and his bones"
The Ithaca Saga,Hold Them Down,Suitors,"Hold him down while I slowly break his pride, his trust, his faith, and his bones"
The Ithaca Saga,Hold Them Down,Antinuous,Cut him down into tiny pieces
The Ithaca Saga,Hold Them Down,Suitors,Cut him down into tiny pieces
The Ithaca Saga,Hold Them Down,Antinuous,Throw him down in the great below
The Ithaca Saga,Hold Them Down,Suitors,Throw him down in the great below
The Ithaca Saga,Hold Them Down,Antinuous,When the crown wonders where the prince is
The Ithaca Saga,Hold Them Down,Suitors,When the crown wonders where the prince is
The Ithaca Saga,Hold Them Down,Antinuous,Only the ocean and I will know
The Ithaca Saga,Hold Them Down,Suitors,Only the ocean and I will know
The Ithaca Saga,Hold Them Down,Antinuous,And when the deed is done
The Ithaca Saga,Hold Them Down,Antinuous,The queen will have no one to
The Ithaca Saga,Hold Them Down,Antinuous,Stop us from breaking her bedroom door
The Ithaca Saga,Hold Them Down,Antinuous,Stop us from taking her love and more
The Ithaca Saga,Hold Them Down,Antinuous,And then we'll
The Ithaca Saga,Hold Them Down,Suitors,And then we'll
The Ithaca Saga,Hold Them Down,Antinuous,Hold her down while her gate is open
The Ithaca Saga,Hold Them Down,Suitors,Hold her down while her gate is open
The Ithaca Saga,Hold Them Down,Antinuous,Hold her down while I get a taste
The Ithaca Saga,Hold Them Down,Suitors,Hold her down while I get a taste
The Ithaca Saga,Hold Them Down,Antinuous,Hold her down while we share her spoils
The Ithaca Saga,Hold Them Down,Suitors,Hold her down while we share her spoils
The Ithaca Saga,Hold Them Down,Antinuous,I will not let any part go to waste
The Ithaca Saga,Hold Them Down,Suitors,I will not let any part go to waste
The Ithaca Saga,Hold Them Down,Antinuous,"Here and now, there's a chance for action"
The Ithaca Saga,Hold Them Down,Suitors,"Here and now, there's a chance for action"
The Ithaca Saga,Hold Them Down,Antinuous,"Here and now, we can take control"
The Ithaca Saga,Hold Them Down,Suitors,"Here and now, we can take control"
The Ithaca Saga,Hold Them Down,Antinuous,"Here and now, burn it down to ashes"
The Ithaca Saga,Hold Them Down,Suitors,"Here and now, burn it down to ashes"
The Ithaca Saga,Hold Them Down,Antinuous,Channel the fire inside your soul and
The Ithaca Saga,Hold Them Down,Suitors,Channel the fire inside your soul and
The Ithaca Saga,Hold Them Down,Antinuous,"Hold 'em down, hold 'em down"
The Ithaca Saga,Hold Them Down,Suitors,"Hold 'em down, hold 'em down"
The Ithaca Saga,Hold Them Down,Antinuous,"Hold 'em down, hold 'em down"
The Ithaca Saga,Hold Them Down,Suitors,"Hold 'em down, hold 'em down"
The Ithaca Saga,Odysseus,Suitors,In the heat of battle at the edge of the unknown
The Ithaca Saga,Odysseus,Suitors,Somewhere in the shadows lurks an agile deadly foe
The Ithaca Saga,Odysseus,Suitors,"We have the advantage, we've the numbers and the might"
The Ithaca Saga,Odysseus,Suitors,"No, you don't understand it. This man plans for every fight"
The Ithaca Saga,Odysseus,Suitors,Where is he? Where is he?
The Ithaca Saga,Odysseus,Suitors,"Keep your head down, he's aiming for the torches"
The Ithaca Saga,Odysseus,Suitors,"Our weapons, they're missing!"
The Ithaca Saga,Odysseus,Suitors,He's using the darkness to hide his approaches
The Ithaca Saga,Odysseus,Suitors,We're empty handed up against an archer
The Ithaca Saga,Odysseus,Suitors,Our only chance is to strike him in the darkness
The Ithaca Saga,Odysseus,Suitors,"We know these halls, the odds can be tilted"
The Ithaca Saga,Odysseus,Odysseus,You don't think I know my own palace?
The Ithaca Saga,Odysseus,Odysseus,I built it
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,Father?
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,"All my life, I'd have died to meet you"
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,Thought about your name so much it hurts
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,For twenty years I'd dreamt of how I'd greet you
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,"Oh, and now you're here"
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,I can't find the words
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,All my life I'd have died to know you
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,Days and nights I wish that I could show you
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,For twenty years I never could outgrow you
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,"Oh, and now you're here"
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,I can't help but wonder
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,What your world must be
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,If we're like each other
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,If I have your strength in me
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,I can't help but feel like
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,Sorrow's all I've known
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,And I can't help but realize
The Ithaca Saga,I Can’t Help But Wonder,Telemachus,For so long I've felt alone
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,"Oh my son, look how much you've grown"
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,"Oh my boy, the sweetest joy I've known"
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,Twenty years ago I held you in my arms
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,"How time has flown, oh"
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,Used to say I'd make the storm clouds cry for you
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,Used to say I'd capture wind and sky for you
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,"Held you in my arms prepared to die for you, oh"
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,How times has flown
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,I can only wonder
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,What your world has been
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,Things you've had to suffer
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,And the strength you hold within
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,All I've ever wanted
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,Was to reunite with my own
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,20 years we've wandered
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,But today you're not alone
The Ithaca Saga,I Can’t Help But Wonder,Odysseus,"My son, I'm finally home!"
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Penelope
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,[ODYSSEUS] (opens the door of the bedroom)
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,Is it you? Have my prayers been answered?
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"Is it really you standing there, or am I dreaming once more?"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"You look different, your eyes look tired"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"Your frame is lighter, your smile torn"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"Is it really you, my love?"
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,I am not the man you fell in love with
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,I am not the man you once adored
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,I am not your kind and gentle husband
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,And I am not the love you knew before
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Would you fall in love with me again
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,If you knew all I've done?
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,The things I cannot change
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Would you love me all the same?
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,"I know that you've been waiting, waiting for love"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,What kinds of things did you do?
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Left a trail of red on every island
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,"As I traded friends like objects, I could use"
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Hurt more lives than I can count on my hands
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,But all of that was to bring me back to you
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,So tell me
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Would you fall in love with me again
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,If you knew all I've done?
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,The things I can't undo
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,I am not the man you knew
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,"I know that you've been waiting, waiting"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"If that's true, could you do me a favor?"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,Just a moment of labor that would bring me some peace
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,See that wedding bed? Could you carry it over?
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,Lift it high on your shoulders and take it far away from here
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,How could you say this?
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,I had built that wedding bed with my blood and sweat
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Carved it into the olive tree where we first met
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,A symbol of our love everlasting
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Do you realize what you have asked me?
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,The only way to move it is to cut it from its roots
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,Only my husband knew that
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,So I guess that makes him you
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Penelope
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,I will fall in love with you over and over again
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"I don't care how, where, or when"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"No matter how long it's been, you're mine"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,Don't tell me you're not the same person
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"You're always my husband, and I've been waiting, waiting"
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Penelope
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"Waiting, waiting (Penelope)"
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,"Waiting, waiting (Penelope)"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"Waiting, waiting"
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,"Waiting, waiting"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,"Waiting, oh"
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,"Waiting, oh"
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,For you
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,For you
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,How long has it been?
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,Twenty years
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,I love you
The Ithaca Saga,Would You Fall In Love With Me Again,Penelope,I love you
The Ithaca Saga,Would You Fall In Love With Me Again,Odysseus,I love you
